id,age,gender,country,multilingual,aut.originality.1,aut.originality.2,aut.originality,dat,problems.questions.1,problems.questions.2,problems.questions,problems.cra,problems.combined,word.1,word.2,word.3,word.4,word.5,word.6,word.7,word.8,word.9,word.10
R_1EduAH7qNJTwVOa,55,Female,Italy,TRUE,NA,NA,NA,78.4759219913256,NA,NA,NA,1,NA,brick,paper,dog,apple,record,shoes,traffic lights,basket,money,stars
R_SVJyHHPzPWdnjRD,35,Male,'Democratic People''s Republic of Korea',TRUE,NA,NA,NA,91.5326668406903,NA,NA,NA,0,NA,flour,explosion,termidity,colostomy,drubbing,hector,capture,quell,portend,alabaster
R_vo5THo0oH9Fdzxf,35,Female,Angola,TRUE,NA,NA,NA,84.6267306320009,NA,NA,NA,2,NA,house,shoe,cuttlefish,branch,road,washing machine,typewriter,carpet,saxophone,liver
R_1LIDUmiQWwhBNyS,13,Male,Bangladesh,TRUE,NA,NA,NA,72.4241859323922,NA,NA,NA,0,NA,gay,homo,skank,lgbbqt,virgin,anal,sport,swimming,aussie kiss ,french kiss
R_3j2JV4U2TacgEfg,35,Female,Netherlands,TRUE,NA,NA,NA,89.308123725156,NA,NA,NA,2,NA,snow ,concrete,tardigrade,planet,broccoli,ballet barre,airplane,teacher,dust storm,dinosaur
R_SJlNlhlApQDotHj,65,Female,Zambia,TRUE,NA,NA,NA,75.8546147229416,NA,NA,NA,2,NA,Fire,Earth,Carpet,Chair,Glass,Minerals,Music,Scarf,Toilet,Globe
R_1jwVwq0AVpMVWJ4,35,Female,Netherlands,TRUE,NA,NA,NA,80.9724480534593,NA,NA,NA,2,NA,cow,motorcycle,garden,fish,book,hairdresser,lantern,dinner,road,cable
R_2v6RwP1mLHg6BhU,18,Female,China,TRUE,NA,NA,NA,72.2066409531094,NA,NA,NA,1,NA,cat,window,hair,elevator,jacket,red,love,am,sculpture,screen
R_yybEr1JMjDRpvHj,13,Female,Philippines,TRUE,NA,NA,NA,94.439343035975,NA,NA,NA,0,NA,mitochondria,cyclone,quasar,magazine,warehouse,laptop,sauerkraut,kilt,love,crossbow
R_2xRdGDMo2LulaWL,13,Female,China,TRUE,NA,NA,NA,74.2419459635303,NA,NA,NA,2,NA,arrow,bottle,clip,blue,dog,magic,lies,mouth,sydney ,rudolf
R_1LqBAYJRzNm1tYW,65,Female,Netherlands,TRUE,NA,NA,NA,81.877776270821,NA,NA,NA,2,NA,typewriter,orange ,skylight,nose ,footsole ,hangglider,hammer,earlobes,fountain,dust
R_2CHeE0wsUcEcBXE,13,Female,China,FALSE,NA,NA,NA,72.7477219842729,NA,NA,NA,1,NA,table,wall,plant,chicken,towel,paper,clock,tap,wood,paint
R_2CDEIloPvQfq3UG,65,Male,Netherlands,TRUE,NA,NA,NA,77.0215591149671,NA,NA,NA,0,NA,icecream,Crocodile,Ladder,Hat,Car,hose,tv, brush,flag,lawnmower
R_1P1AGjr0EHOhjm8,65,Male,Denmark,TRUE,NA,NA,NA,70.4501408551421,NA,NA,NA,1,NA,Countdown,Clock,Timer,Subtraction.,Minus,Seconds,Numbers,Fewer,Less,Zero
R_21bvk8YNvWOZdQe,35,Male,Fiji,TRUE,NA,NA,NA,81.3269629010132,NA,NA,NA,2,NA,Chair,Button,Pebble ,Spaghetti ,Charcoal,Hair,Mountain,Teeth,Almonds ,School
R_2908LZ6kaq3l1qz,70,Female,Finland,TRUE,NA,NA,NA,82.7554302467477,NA,NA,NA,0,NA,listen,frost,skylark,flit,butterfly,delight,soup,drinking,reindeer,swimming
R_2mdkumSis94XMCB,26,Female,'Lao People''s Democratic Republic',TRUE,NA,NA,NA,82.8869975837214,NA,NA,NA,1,NA,Dog,Table,Red,Hexagon ,Sky,Tuk tuk,Contingency,Jazz,Rugby,Crowne
R_OHDKRQi8eAm5u2R,70,Male,Slovenia,TRUE,NA,NA,NA,89.6176688314881,NA,NA,NA,1,NA,Mould,Kite,Hit,Spawn,Jerrycan,Eyeful,Concrete,Bechamel,Fortitude,Sarsperilla
R_ABSRkZ9vt51gBtn,26,Female,Thailand,FALSE,NA,NA,NA,87.3593730031557,NA,NA,NA,1,NA,ant,iceberg,coin,sausage,test tube,brick ,eyelet,motor,deck,grass
R_1GO1n4CEImawZE9,55,Female,Kenya,TRUE,NA,NA,NA,79.6465597159806,NA,NA,NA,0,NA,Paper,Click,Cup,Banana,Tv remote,Crown,Frog,Car,Coins,Jumper
R_qFrHtY30BK7zZn3,70,Male,Palau,FALSE,NA,NA,NA,79.0441984665536,NA,NA,NA,0,NA,dog,plant,house,trial,carpentry,conscious,happy,sight,travel,compost
R_2aW5LOdRVQLWkZw,65,Male,Greece,TRUE,NA,NA,NA,82.2262454600561,NA,NA,NA,0,NA,island,bible,boulabaise,hard drive,utopia,beehive,playground,monolith,underwear,electric motor
R_1Fl3f6Z3JBVCYRr,65,Female,Zimbabwe,FALSE,NA,NA,NA,84.4934980429354,NA,NA,NA,1,NA,Tooth,Ambulance,Banana,Elephant,Oblong,Mystery,Trousers,Keyboard,Fairy,Planet
R_28Otpn4GCuBA881,55,Male,Papua New Guinea,FALSE,NA,NA,NA,76.4301636566719,NA,NA,NA,1,NA,basket,lemon,sword fish,pebble,cake,star,water,sister,dog,leaf
R_2Y4wzIGmP7c2NT0,18,Male,Philippines,TRUE,NA,NA,NA,75.8750011301821,NA,NA,NA,1,NA,keyboard,cellphone,tissue,earphones,table,laptop,car,box,blackboard,bell
R_3lLyTpxzjGFOV6B,35,Male,Nigeria,TRUE,NA,NA,NA,69.5296730313982,NA,NA,NA,1,NA,shoe,pen,tree,car,sand,plastic,glass,pin,hand,coin
R_1QfTbjPg7OnGylC,65,Male,Germany,TRUE,NA,NA,NA,79.8483187177529,NA,NA,NA,0,NA,Animal,Mineral,Paper,Clay tablet,Gas,Solid,God,Satan,Bacterium,Human
R_3PhpDEUzyvedhsj,26,Female,Germany,TRUE,NA,NA,NA,76.6652745771266,NA,NA,NA,1,NA,Hair,Sock,Artery,Wheel,Colour,Can,Plastic,Light,Handle ,Button
R_3snOgdtt40H9eKN,55,Female,Germany,TRUE,NA,NA,NA,75.8772711668696,NA,NA,NA,1,NA,snail,bucket,screwdriver,mouse,key,spoon,fridge,heart,slipper,broom
R_2AF4QniKnv9AybI,55,Female,Germany,FALSE,NA,NA,NA,75.5035295372918,NA,NA,NA,1,NA,horse,jumper,plane,tree,nail,apple,ice,moon,shed,sneeze
R_3dKRFUwmSnMfo99,55,Female,Angola,FALSE,NA,NA,NA,81.538917443582,NA,NA,NA,0,NA,House,Cave,Balloon,Scuba gear,Pilot cap,Slippers,Hairnet,Razor,Wig,Mercan
R_xEJygs3gDRd9KNz,35,Female,Poland,TRUE,NA,NA,NA,77.8132166536081,NA,NA,NA,1,NA,Cheese,Chalk,Cloud,Nose,Vest,Eye,Mat,Car,Nail,Salad
R_2VxMT0JLSRNtjfM,55,Female,Zimbabwe,TRUE,NA,NA,NA,73.6083554015273,NA,NA,NA,1,NA,video,bird,bed,sky,pen,ocean,lantern,hospital,vehicle,book
R_2aP2qvj0vSqurUA,70,Female,Germany,TRUE,NA,NA,NA,75.2632281609944,NA,NA,NA,1,NA,soap,brick,spoon,knives,garden,pavement,land,ocean,plant,animal
R_AgMEC7d3pOgI78R,65,Male,Germany,TRUE,NA,NA,NA,76.7469050628798,NA,NA,NA,0,NA,pot,book,cupboard,bird,dog,ship,sky,brain,road,work
R_3PXJEmVXrZ7xDXI,55,Female,Romania,TRUE,NA,NA,NA,81.5940200572922,NA,NA,NA,0,NA,Tree,Building,Book,Radio,Plate,Finger,Wardrobe ,Fireplace ,Sky,Rocket 
R_27IIEcv2uuZdYIg,55,Female,Bahrain,FALSE,NA,NA,NA,75.2541126417262,NA,NA,NA,1,NA,book,cloth,hair dryer,pillow,pen,slipper,flower,river,plug,tea pot
R_1hEwDhUJ81x29pk,35,Female,Germany,TRUE,NA,NA,NA,75.999939370723,NA,NA,NA,0,NA,Black ,Bridge,Fire,Computer,Blood,Cloud,Chair,Bus,Sun,Extra terrestrial 
R_2OI5LaXl4gEgewl,13,Male,China,TRUE,NA,NA,NA,82.0226217376157,NA,NA,NA,0,NA,Paperclip,Platinum,Cotton,Poles,Beanies,Plastic,Rubedo,Laser,Heat,Black
R_1hPWYiHzSBXDvVp,13,Male,Afghanistan,FALSE,NA,NA,NA,62.2494046886762,NA,NA,NA,0,NA,man,woman,alien,human,black,white,air,sea,water,dust
R_1CqZIkK5lHeSENc,55,Male,Kenya,TRUE,NA,NA,NA,80.6592301421222,NA,NA,NA,2,NA,Dog,String ,Meteor,Joke,Relationship,Perfect,Steel,River,Brocade,Orange
R_2qfqDJvivpG6sXD,13,Female,Philippines,FALSE,NA,NA,NA,83.4950811362692,NA,NA,NA,2,NA,tree,egg,falafel,statue,aeroplane,president,tower,nail,mermaid,money
R_20SQJEdrll9oYBr,26,Female,China,TRUE,NA,NA,NA,72.094192533266,NA,NA,NA,1,NA,tree,fork,cloud,fish,castle,water,dragon,venison,shoe,lichen
R_3P5oC1Qrbz2WuB8,13,Male,Slovenia,TRUE,NA,NA,NA,78.5588764009022,NA,NA,NA,2,NA,table,girl,egg,tree,computer,sticker,volcano,clock,textbook,poster
R_2v2ZATnsRJ9zLiI,13,Female,China,TRUE,NA,NA,NA,78.6774821313364,NA,NA,NA,1,NA,Laptop,Apple,Car,Mail,Eyes,Earphones,Paper,Wood,Flag,Speaker
R_3e4seb9rT8ynGJd,55,Female,Germany,TRUE,NA,NA,NA,76.1999424192168,NA,NA,NA,1,NA,House,Mouse,Lake,Carrot,Computer ,Person,Moon,Door handle ,Worm,Leaf
R_3knCTbDVAHsmmlF,35,Female,Sweden,TRUE,NA,NA,NA,86.734424024776,NA,NA,NA,2,NA,Cat,Tractor,Wave,Tomato,Volcano,Paper clip,Hat,Road,Computer,Pyramid
R_bvm70WyXP2MXNTz,35,NA,Russian Federation,TRUE,NA,NA,NA,76.4012248033569,NA,NA,NA,2,NA,sun,computer,cat,bed,love,literature,speed,reality,job,idiot
R_4TOYUYQyPWpQdQB,55,Male,Bosnia and Herzegovina,TRUE,NA,NA,NA,80.2038260513828,NA,NA,NA,2,NA,fish,internet,light,monk,gene,holiday,thought,label,peer pressure,research
R_12xnw8shy6kOSkn,65,Male,Netherlands,TRUE,NA,NA,NA,80.8445927820035,NA,NA,NA,1,NA,cup,car,planet,song,parent,bird,gold,cauliflower,fish,computer
R_egnXtHhXWVVPyoN,55,Male,Germany,TRUE,NA,NA,NA,62.1831867666472,NA,NA,NA,0,NA,water,desert,sand,blue,hot,wind,camel,arab,africa,western australia
R_3OlGnrQsrUDJ9Oy,18,Male,France,FALSE,NA,NA,NA,85.4470422402734,NA,NA,NA,0,NA,Beer,Town,Laughter,Cement,Biome,Penguin,Mark,Utilitarianism,Country,Void
R_3MgoWLzR4QFFktW,35,Female,South Korea,TRUE,NA,NA,NA,69.9916134632769,NA,NA,NA,1,NA,wall,air,water,fire,book,building,cow,plane,country,ant
R_1pLGNKXs8WvEN7r,65,Male,Malta,TRUE,NA,NA,NA,72.3204085514659,NA,NA,NA,1,NA,stars,water,fire,air,stones,love,respect,cabbage,bone,cat
R_pbhDpH3hTEwQ8Yp,26,Female,Sri Lanka,TRUE,NA,NA,NA,74.5187501822199,NA,NA,NA,0,NA,Car,House ,Plant,Road,Book,Hat,Scarf,Carpet,Tyres,Spectacles  
R_ZeHpn94Hh9tqk5X,70,Male,Netherlands,TRUE,1.5,1.5,1.5,62.672364286014,0,0,0,1,1,Apple,Rock,Tree,Sand,Grass,Fence,Brick,Pole,Football,Rubbish bin
R_3DvFWNKuPvOAZVt,35,Male,Finland,FALSE,NA,NA,NA,81.7595322749444,NA,NA,NA,1,NA,Book,Clock,Cat,Houst,Fat,Bar,Electricity,Grate,Bus,Idol
R_xbYJX6hbWZJCNaN,55,Female,Germany,TRUE,NA,NA,NA,77.7752499672629,NA,NA,NA,1,NA,shoe,potato,library,street,handbag,cat,bicycle,race car,race horse,tulip
R_40c8F4x2hVhdx0l,35,Male,Lebanon,TRUE,NA,NA,NA,79.8031686849537,NA,NA,NA,0,NA,Tram,Rock,Tree,Water,Snail,Atom,Space,Air,Moisture ,People 
R_1QJAHBHg9foXFea,65,Male,Netherlands,FALSE,NA,NA,NA,81.4796963884007,NA,NA,NA,2,NA,equation,car,moon,spouse,law,pencil,book,love,thought,thermometer
R_2VORmg2n6BECOIQ,70,Female,France,TRUE,NA,NA,NA,78.2102169557696,NA,NA,NA,2,NA,Elephant,Ant,Table,Sky,Car,Toaster,Eye,Tack,Computer,Penis
R_x9mDhHhAD2D9O81,70,Female,Hungary,TRUE,0,0.5,0.25,78.1208502306115,0,0,0,2,2,word,summer,music,book,cloud,sand,asphalt,tree,painting,sailboat
R_3fCeyok7NDwQkmt,70,Male,Germany,TRUE,NA,NA,NA,75.3527502218882,NA,NA,NA,0,NA,Baker,Fisherman,Pilot,Diver,Skier ,optics,shark,Acriculture,Astronomy,Cars
R_2trrybl7fG2RQgb,35,Female,Denmark,TRUE,NA,NA,NA,68.6995693615505,NA,NA,NA,2,NA,summer,frosty,Greenland,hawaii,dark,diamond,fluffy,misty,scary,deep
R_3PhsBe1N2uHI2sc,35,Male,Denmark,TRUE,NA,NA,NA,77.3528237073194,NA,NA,NA,1,NA,kitchen,sky,toothbrush,foot,warmth,idea,level,timbre,son,justice
R_3L784c286lHknyL,55,Female,Poland,TRUE,NA,NA,NA,76.3303282360236,NA,NA,NA,2,NA,House,Spoon,Car,Desk,Medicination ,Spanner,Grass,Finger,Machine,Cosmos
R_3gTMz8decqx4pgl,18,Female,Indonesia,TRUE,NA,NA,NA,81.3813940045379,NA,NA,NA,0,NA,Book,Fan,Cloud,Water,Lighting,Comb,Lipstick,Key,Closet,Soap
R_3PMIntB2GGssyWA,55,Female,Poland,TRUE,NA,NA,NA,75.3234518780595,NA,NA,NA,0,NA,Blinds,Glasses,Chair,Bin,Knife,Sink,Vase,Napkin,Soap,Scarf
R_2tKnaOMB25sN3Eo,55,Male,Germany,TRUE,NA,NA,NA,72.1450505512101,NA,NA,NA,1,NA,Car,House,Road,Shoe,Glasses,Nose,Loo paper,Watch,Hair,Saddle
R_0TGcbZqrZHTC8eZ,55,Female,Italy,TRUE,NA,NA,NA,81.3928375430849,NA,NA,NA,1,NA,Car,Rattle,Boots,Singlet,Lion,Blanket,CD player,Doorbell,Footpath,Drill bit
R_2v5JtTNPHqEtk5J,35,Female,Chile,TRUE,NA,NA,NA,80.2575823540489,NA,NA,NA,1,NA,Book,Cat,Tree,Wardrobe,Banana,Telescope,Grass,Cement,Sky,Wool
R_DoS1GyNQvSir9wR,35,Female,France,TRUE,NA,NA,NA,89.2162423580885,NA,NA,NA,0,NA,Rubbish,Helicopter,Fraternity,Justice,Dentistry,Tango,Helium,Gas,Unicorne,Fistule
R_0NXEdlVg7klDwiJ,55,Male,Sweden,TRUE,NA,NA,NA,60.8227450932775,NA,NA,NA,0,NA,Black,White,Fun,Boring,Happy,Sad,Clever,Stupid,Large,Small
R_d0AqG6Ztn7PwVZD,35,Male,Netherlands,FALSE,NA,NA,NA,87.4958264563853,NA,NA,NA,2,NA,town,referee,cruiseliner,galaxy,dentist,mountainbike,sand,coffee,highlighter,cloud
R_2dLwQ5loCCm6jmL,35,Female,Indonesia,TRUE,NA,NA,NA,75.6900866116796,NA,NA,NA,1,NA,Iron,Television,Computer,Presentation,Gym,Kettle,Coffee,Jaffle,Table,Holiday
R_5hdwMyZNXhozTwZ,35,Female,France,TRUE,NA,NA,NA,76.3491459545635,NA,NA,NA,2,NA,Train,Chair,Kite,Shoe,Jacket,Flower,Rocket,Carrot,Sun,Horse
R_2TAvroaNmOsrGoH,13,Male,Iraq,TRUE,0,0,0,78.5071915459065,1,1,1,1,2,laptop,car,song,fart,shoe,tshirt,word,book,paper ,table
R_1DpQnvpi68l68sL,9,Male,Brazil,TRUE,0,0,0,71.5967408957936,0,1,0,0,0,Laptop,Car,Phone,T-shirt,Case,table ,Paper,Mouse ,Seat,Television
R_oXJJGKQDl5O7kJz,26,Female,China,TRUE,NA,NA,NA,77.6901339845998,NA,NA,NA,1,NA,sky,computer,grandma,grass,cigarette ,cartoon,color,memory,tomorrow,religion 
R_28CYkEMtan57qI3,35,Male,Malaysia,TRUE,NA,NA,NA,78.6948140710592,NA,NA,NA,2,NA,cup,bird,sea,car,volcano,basketball,marshmallow,rocket,grass,sun
R_1MTkAiXcC7YzVaU,13,Female,France,TRUE,NA,NA,NA,82.7349714668734,NA,NA,NA,0,NA,laptop,plate,dog,phone,pen,copybook,sweatshirt,chair,bed,bottle
R_3lXNhUcH1UAhDS2,13,Male,South Korea,TRUE,NA,NA,NA,67.9868701668013,NA,NA,NA,1,NA,Pen,Ruler,Paper,Note,Pencil,Eraser,Bunsen Burner,Phone,Airpod,Laptop
R_VVGpBF8MmOXtU1X,13,Female,Malaysia,TRUE,1.5,0.5,1,72.8800229373432,1,1,1,2,3,book,paper,pen,animals,school,park,car,phone,country,ball
R_2qjHKi1NsFJXPUZ,70,Female,Latvia,TRUE,NA,NA,NA,72.0549550084841,NA,NA,NA,0,NA,Banana,Tree,Sky,Ship,Sun,Shirt,Cigarette,Clock,House,River
R_3rVs8GhNwV2nu8j,35,Female,Austria,FALSE,NA,NA,NA,80.7042712257022,NA,NA,NA,2,NA,lamington,sofa,slide,dog,knife,toothbrush,curtain,brick,person,finger
R_2DZwRZzeivdtgLO,35,Female,Netherlands,FALSE,NA,NA,NA,78.5619724009718,NA,NA,NA,2,NA,book,road,tree,mouse,pencil,hair,cloud,bird,fence,hand
R_3qx6TJhwtCgZniJ,70,Female,Germany,TRUE,NA,NA,NA,83.4848436571303,NA,NA,NA,2,NA,leaf,metal,balloon,loyalty,mouse,engineering,rain,reward,glass,sign
R_1qgGb3oqy44xero,70,Female,Netherlands,TRUE,NA,NA,NA,73.6784397846177,NA,NA,NA,1,NA,shoe,garden,swim,tree,table,computer,car,hair,yarn,book
R_x4uQtgePzMR78AN,9,Female,China,TRUE,NA,NA,NA,73.1618087206568,NA,NA,NA,0,NA,shoe,cat,car,teenagers,garden,love,art,toys,shells,lantern
R_1B8zHrh2o0yHa1P,35,Female,Germany,TRUE,NA,NA,NA,74.7748757402102,NA,NA,NA,1,NA,House,Apple,Cat,Sock,Mat,Toothbrush,Love,Bird,Sunshine ,Carpet
R_tJMlgZtXbAC9XUd,70,Female,Belgium,TRUE,0,0.5,0.25,83.2587206070977,0,0,0,0,0,Nightie,paint,sweets,doorbell,carpet,pencils,trees,clouds,apple,telephone
R_2wTU1qzmpoCwc0F,70,Male,Poland,TRUE,NA,NA,NA,72.7330621509325,NA,NA,NA,0,NA,glory,vision,catapult,heaven,beast,house,air,sun,horse,fly
R_8kMf8Fybw73BQg9,55,Female,Greece,TRUE,1.5,1.5,1.5,79.490170947143,1,1,1,2,3,Gorilla ,Ocean,Flower,Ladder,Bike ,Coin,Planet,Radio,Eggshell ,Concert 
R_1l45TLBR1yfmeVy,65,Male,Chile,TRUE,NA,NA,NA,74.0362078306221,NA,NA,NA,0,NA,car,flower,universe,water,bullet,sand,bucket,plate,star,sugar bowl
R_1I5WpSCKNOYZeXa,35,Female,Mexico,TRUE,NA,NA,NA,77.0865253394558,NA,NA,NA,0,NA,House,Tree,Star,Clothing,Flag,Whale,Book,Hair,Insect,Disease
R_w0iEmQrGInS8CPL,55,Female,Italy,TRUE,NA,NA,NA,82.3012236239655,NA,NA,NA,2,NA,Cup,Book,Car,Fork,Chainsaw,Knapp sack,Jumper,Hammer,Lawn mower,Drink
R_1nYGj5dnE79wked,55,Male,Norway,TRUE,NA,NA,NA,84.4607901449005,NA,NA,NA,1,NA,pig,Atom,Wine,Tar,Plasma,Feather,Battleship,Dildo,Bible,Curtain
R_1g1Fy321OM9ZMVK,55,Female,Zambia,TRUE,NA,NA,NA,88.4248763855014,NA,NA,NA,1,NA,Fish,Banana,Computer,Pluto,Autism,Coffee cup ,Couch,Pneumonia ,Bicycle,Feminism
R_3IT2yy6gvigY4sC,35,Female,Chile,TRUE,NA,NA,NA,71.1748426159223,NA,NA,NA,1,NA,Shoe,Tree,Fork,Car,Mountain,Monkey,Flower,Wasp,Bicycle,Money
R_24oqlC5p2Xu8M41,55,Female,Malta,FALSE,NA,NA,NA,73.6655880652723,NA,NA,NA,2,NA,donnut,dog,hair,vaccum cleaner,sky,train,dishes,ball,cow,daffadil
R_2ZELseeU6LOWZKa,9,Male,Austria,TRUE,NA,NA,NA,81.1920957041106,NA,NA,NA,0,NA,number,outback,chair,Noah,glasses,black,book,devil,fart,trumpet
R_1j6DvYmuNLZQMPd,55,Female,Russian Federation,TRUE,NA,NA,NA,82.6650431379676,NA,NA,NA,1,NA,WORLD,MAMA,CUCUMBER,COMPUTER,SHOE,GRIEF,ARM,CAR,TREE,STOP
R_2zFPMGsu8cvFZhy,55,Male,Malta,FALSE,NA,NA,NA,58.8992059230804,NA,NA,NA,1,NA,Dog,cat,colour,man,woman,horse,animal,human,Birds,Cars
R_1CwoH49iLONdwtp,35,Female,Viet Nam,TRUE,NA,NA,NA,70.8657550669852,NA,NA,NA,1,NA,Face,Moon,Ocean,Plant,Home,Kid,Food,Wind,Oxygen ,Fire
R_1eK9M10m9V7WgOL,35,Male,Finland,TRUE,1.5,0.5,1,79.0318795790275,1,1,1,1,2,car,toothbrush,mountain,hair,atom,thing,ache,equation,orgasm,scuffle
R_3QLgn8VV4xV1xO5,55,Female,Nigeria,FALSE,NA,NA,NA,88.646702814315,NA,NA,NA,1,NA,Apple,Chair,Bulldozer,Ship,Pencil,Waterfall,Test tube,Cat,Violin ,Microphone 
R_2w65qIofqaB6tsU,55,Male,Poland,TRUE,0.5,0,0.25,74.4008953372637,1,2,1,1,2,cat,brick,oxygen,sun,fish,tree,bicycle,mobile phone,lightning,comet
R_2rNSESj0EWLorKm,13,Female,Bhutan,TRUE,NA,NA,NA,77.3089205580098,NA,NA,NA,1,NA,Glacy,Dog,Brisbane,Cup,Laptop,School,Earth,Sea,Cloud,Sun
R_OfzHduTTWe4AWFH,35,Female,Portugal,TRUE,NA,NA,NA,65.8031900014196,NA,NA,NA,1,NA,Hot,Cold,Free,Slave,Mind,Thought,Brain,Toe,Flower,Grass
R_24eh8oNDld8R15p,6,Male,Romania,TRUE,NA,NA,NA,73.9418442050616,NA,NA,NA,NA,NA,shoe,computer,human,mouse,TIE,desk,bed,glasses,cup,eraser
R_3fDD7z5JHHMObko,26,Female,Indonesia,TRUE,NA,NA,NA,81.4534796845345,NA,NA,NA,1,NA,shoes,books,planets,atoms,dinosaurs,water,calendar,clouds,intestine,school
R_1gdoN1NLBS3pXRx,18,Female,France,TRUE,NA,NA,NA,68.1882660658587,NA,NA,NA,1,NA,sand,Rain,sun,fire,umbrella,dungeon,cave,fire,blender,sand
R_3MKHadw6P5wnLhG,70,Female,United Arab Emirates,FALSE,NA,NA,NA,78.5569419818265,NA,NA,NA,0,NA,fish,car,plane,australia,pineapple,laptop,shirt,doorframe,pole,paper
R_1JF2Qd8IDNjn2LA,13,Male,Bosnia and Herzegovina,TRUE,NA,NA,NA,77.9008984565735,NA,NA,NA,2,NA,hello,powerpoint,picture,rugby,draw,acting,sleep,fire,dog,carpet
R_2QWmaJJ1D1mZMY0,18,Female,Egypt,TRUE,NA,NA,NA,85.7932602011022,NA,NA,NA,2,NA,pineapple,chicken,window,acer,numbers,ed sheeran,jeff,slang,jacket,boy
R_1mPiarmAybUWosX,26,Male,China,FALSE,NA,NA,NA,79.7856108385271,NA,NA,NA,0,NA,people,animal,scultpture,artwork,books,whiteboard,laptop,bottle,pencilcase,house
R_D7ttqlIuiklZ1F7,35,Female,Finland,TRUE,NA,NA,NA,74.990087605658,NA,NA,NA,1,NA,house,cat,car,finger,lamp,river,market,sky,satellite,curtain
R_2qyh7Dwe12umVzV,13,Female,China,TRUE,NA,NA,NA,76.8706216521206,NA,NA,NA,0,NA,apple ,tree,computer,skirt,table,map,cable,food,bottle,family
R_2YaCbQLDRGzzDlH,13,Female,South Korea,TRUE,NA,NA,NA,67.5755378745851,NA,NA,NA,0,NA,cost,control,issue,type,age,act,order,mind,church,bank
R_3PYuuq9EiW8N38U,26,Female,China,TRUE,NA,NA,NA,69.6762010455132,NA,NA,NA,1,NA,hat,ice cream,cup,hammer,grass,fire,air,water,soul,god
R_1Hi2hEMrlPo4O5G,55,Female,Netherlands,TRUE,NA,NA,NA,71.3081843796231,NA,NA,NA,1,NA,Soup,Brick,Doll,Egg,Vase,Table,Bedlinnen,Shoe,Cup,Hat
R_3Hi5b4PSKeN93sg,13,Female,Ghana,TRUE,NA,NA,NA,78.8188475228491,NA,NA,NA,1,NA,Dogs,Plane,Shoes,Watch,Cards,Bank,Chair ,Glasses,Tree,Bird
R_2f7lVVKwXCC42kH,35,Female,Philippines,TRUE,NA,NA,NA,77.2677279654003,NA,NA,NA,1,NA,tree,planet,calendar,bag,money,ninja,watch,painting,port,biscuit
R_2zvZQAdW4YcZQ76,26,Female,Argentina,TRUE,NA,NA,NA,79.0725639356034,NA,NA,NA,0,NA,kite,dog,stove,mailbox,rain,computer,dirt,paper,flour,couch
R_3eqOzUfUZNsLDpF,35,Male,Sweden,TRUE,NA,NA,NA,79.7215484260094,NA,NA,NA,1,NA,Book,Airplane,House,Zebra,Spaghetti,Leaf,Glue,Trousers,Bench,Gravel
R_2qwMQsyo2N7HRuu,70,Female,China,TRUE,NA,NA,NA,83.7008573913148,NA,NA,NA,1,NA,apple,hat,chemical,cardigan,crayon,inch,dance,song,river,house
R_3P7GzVvgyll9twD,35,Female,Croatia,TRUE,NA,NA,NA,77.8853570953721,NA,NA,NA,1,NA,Tree,Shoe,Propeller ,Fingernail ,Sofa,Tongue,Jelly ,Rubber eraser ,Kangaroo,Drum
R_PMzvTLGvjtAm2lj,35,Female,Sri Lanka,FALSE,NA,NA,NA,79.0619080974942,NA,NA,NA,1,NA,bowl,car,bat ,pasta ,window ,sky,book,shop,building,rubbish 
R_2rGRoT0s5eRHdWV,70,Female,Germany,FALSE,NA,NA,NA,74.1605749974648,NA,NA,NA,0,NA,design,nature,universe,people,education,trifecta,challenge,automotive,sunshield,phone
R_OORsGHyjfwcn8kx,55,Male,Croatia,TRUE,NA,NA,NA,77.0888599966254,NA,NA,NA,2,NA,Water,Stone,Love,Death,Train,Universe,Ant,Geography,Placebo,Monday
R_1ou9qgjNghUYBT2,70,Male,Germany,TRUE,NA,NA,NA,83.3956889719481,NA,NA,NA,1,NA,wheelbarrow ,battery,boat,sewing needle,wheat ear,catapult,tiger,aeroplane,bungee cord,lightbulb
R_NUA8uF7yUUXr6ed,55,Female,Malaysia,FALSE,NA,NA,NA,82.1708637156657,NA,NA,NA,1,NA,Sock,Gas,Money,Brain,Table,Music,Apps,Bravery,Emotion,Light
R_3kHwWIpYCO9PxXc,55,Male,Belgium,TRUE,NA,NA,NA,76.2669266511997,NA,NA,NA,2,NA,Horse,Chain,Book,House,Car,Garden,Screwdriver,Apple,Hose,Socks
R_2TNMO66Ba7gIvie,65,Female,Italy,TRUE,NA,NA,NA,80.2229674089523,NA,NA,NA,2,NA,idea,plant,metaphysics,control,journey,satisfaction,puzzle,celebration,island,climate
R_1LNcFGnvV1nW2ua,55,Male,Austria,FALSE,NA,NA,NA,79.3471243199227,NA,NA,NA,1,NA,Riding,Sleeping,Sexting,Working,Volunteering,Orienteering,Cooking,Smashing,Enveloping,Conversing
R_1imKUMQQK4e7Mp7,35,Male,Viet Nam,TRUE,NA,NA,NA,75.3661241559755,NA,NA,NA,0,NA,bomb,tennis,sock,fire,hat,ice,falls,tree,ocean,space
